
562,ENDURANCE,,2026-07-01,03:39,2681.0,,,#POSITIONAL ENDURANCE BUY ABOVE: 2681 SL: 2627 (DAY-CLOSING BASIS) TGT: 2789 Holding Period: 30 Days
561,IIFLCAPS,,2026-07-01,03:39,340.0,,,#POSITIONAL IIFLCAPS BUY ABOVE: 340 SL: 333 (DAY-CLOSING BASIS) TGT: 354 Holding Period: 30 Days
560,ETERNAL,,2026-07-01,03:39,267.0,,,#POSITIONAL ETERNAL BUY ABOVE: 267 SL: 261 (DAY-CLOSING BASIS) TGT: 279 Holding Period: 30 Days
559,POLYMED,,2026-07-01,03:39,1699.0,,,#POSITIONAL POLYMED BUY ABOVE: 1699 SL: 1665 (DAY-CLOSING BASIS) TGT: 1767 Holding Period: 30 Days
573,DMART,,2026-07-02,03:39,4375.0,,,#POSITIONAL DMART BUY ABOVE: 4375 SL: 4287 (DAY-CLOSING BASIS) TGT: 4551 Holding Period: 30 Days
572,ZYDUSWELL,,2026-07-02,03:39,574.0,,,#POSITIONAL ZYDUSWELL BUY ABOVE: 574 SL: 562 (DAY-CLOSING BASIS) TGT: 598 Holding Period: 30 Days
571,APTUS,,2026-07-02,03:39,289.0,,,#POSITIONAL APTUS BUY ABOVE: 289 SL: 283 (DAY-CLOSING BASIS) TGT: 301 Holding Period: 30 Days
577,POLYCAB,,2026-07-03,03:39,9755.0,,,#POSITIONAL POLYCAB BUY ABOVE: 9755 SL: 9559 (DAY-CLOSING BASIS) TGT: 10147 Holding Period: 30 Days
576,JASH,,2026-07-03,03:39,510.0,,,#POSITIONAL JASH BUY ABOVE: 510 SL: 499 (DAY-CLOSING BASIS) TGT: 532 Holding Period: 30 Days
575,IDFCFIRSTB,,2026-07-03,03:39,80.0,,,#POSITIONAL IDFCFIRSTB BUY ABOVE: 80 SL: 78.4 (DAY-CLOSING BASIS) TGT: 83.19999999999999 Holding Period: 30 Days
574,GULFOILLUB,,2026-07-03,03:39,1054.0,,,#POSITIONAL GULFOILLUB BUY ABOVE: 1054 SL: 1032 (DAY-CLOSING BASIS) TGT: 1098 Holding Period: 30 Days
580,VOLTAMP,,2026-07-03,03:40,9956.0,,,#POSITIONAL VOLTAMP BUY ABOVE: 9956 SL: 9756 (DAY-CLOSING BASIS) TGT: 10356 Holding Period: 30 Days
579,RRKABEL,,2026-07-03,03:40,2410.0,,,#POSITIONAL RRKABEL BUY ABOVE: 2410 SL: 2361 (DAY-CLOSING BASIS) TGT: 2508 Holding Period: 30 Days
578,QPOWER,,2026-07-03,03:40,1219.0,,,#POSITIONAL QPOWER BUY ABOVE: 1219 SL: 1194 (DAY-CLOSING BASIS) TGT: 1269 Holding Period: 30 Days
585,CARBORUNIV,,2026-07-06,03:39,1148.0,,,#POSITIONAL CARBORUNIV BUY ABOVE: 1148 SL: 1125 (DAY-CLOSING BASIS) TGT: 1194 Holding Period: 30 Days
584,WELSPLSOL,,2026-07-06,03:39,54.0,,,#POSITIONAL WELSPLSOL BUY ABOVE: 54 SL: 52.9 (DAY-CLOSING BASIS) TGT: 56.2 Holding Period: 30 Days
583,RAYMONDREL,,2026-07-06,03:39,709.0,,,#POSITIONAL RAYMONDREL BUY ABOVE: 709 SL: 694 (DAY-CLOSING BASIS) TGT: 739 Holding Period: 30 Days
582,ABB,,2026-07-06,03:39,6976.0,,,#POSITIONAL ABB BUY ABOVE: 6976 SL: 6836 (DAY-CLOSING BASIS) TGT: 7256 Holding Period: 30 Days
581,AGI,,2026-07-06,03:39,715.0,,,#POSITIONAL AGI BUY ABOVE: 715 SL: 700 (DAY-CLOSING BASIS) TGT: 745 Holding Period: 30 Days
586,KIRLOSENG,,2026-07-06,03:41,2345.0,,,#POSITIONAL KIRLOSENG BUY ABOVE: 2345 SL: 2298 (DAY-CLOSING BASIS) TGT: 2439 Holding Period: 30 Days
587,PARAS,,2026-07-06,04:11,1355.0,,,#POSITIONAL PARAS BUY ABOVE: 1355 SL: 1327 (DAY-CLOSING BASIS) TGT: 1411 Holding Period: 30 Days
591,GRINDWELL,,2026-07-07,03:40,2104.0,,,#POSITIONAL GRINDWELL BUY ABOVE: 2104 SL: 2061 (DAY-CLOSING BASIS) TGT: 2190 Holding Period: 30 Days
590,SIEMENS,,2026-07-07,03:40,3584.0,,,#POSITIONAL SIEMENS BUY ABOVE: 3584 SL: 3512 (DAY-CLOSING BASIS) TGT: 3728 Holding Period: 30 Days
589,GARFIBRES,,2026-07-07,03:40,734.0,,,#POSITIONAL GARFIBRES BUY ABOVE: 734 SL: 719 (DAY-CLOSING BASIS) TGT: 764 Holding Period: 30 Days
588,AIAENG,,2026-07-07,03:40,4829.0,,,#POSITIONAL AIAENG BUY ABOVE: 4829 SL: 4732 (DAY-CLOSING BASIS) TGT: 5023 Holding Period: 30 Days
592,UNITDSPR,,2026-07-08,03:42,1442.0,,,#POSITIONAL UNITDSPR BUY ABOVE: 1442 SL: 1413 (DAY-CLOSING BASIS) TGT: 1500 Holding Period: 30 Days
593,SOUTHBANK,,2026-07-08,04:05,43.25,,,#POSITIONAL SOUTHBANK BUY ABOVE: 43.25 SL: 42.385 (DAY-CLOSING BASIS) TGT: 44.980000000000004 Holding Period: 30 Days
594,JBCHEPHARM,,2026-07-13,03:38,2445.0,,,#POSITIONAL JBCHEPHARM BUY ABOVE: 2445 SL: 2396 (DAY-CLOSING BASIS) TGT: 2543 Holding Period: 30 Days
595,PIDILITIND,,2026-07-14,03:40,1584.0,,,#POSITIONAL PIDILITIND BUY ABOVE: 1584 SL: 1552 (DAY-CLOSING BASIS) TGT: 1648 Holding Period: 30 Days
597,HIRECT,,2026-07-15,03:39,1070.0,,,#POSITIONAL HIRECT BUY ABOVE: 1070 SL: 1048 (DAY-CLOSING BASIS) TGT: 1114 Holding Period: 30 Days
596,ECLERX,,2026-07-15,03:39,1724.0,,,#POSITIONAL ECLERX BUY ABOVE: 1724 SL: 1689 (DAY-CLOSING BASIS) TGT: 1794 Holding Period: 30 Days
